latitude,longitude,label,link
54.2068456250235,-0.974000131759057,Nunnington Hall,https://www.nationaltrust.org.uk/visit/yorkshire/nunnington-hall
51.0503172946794,-0.188033145416305,Nymans Estate,https://www.nationaltrust.org.uk/visit/sussex/nymans
51.2630881561475,0.319869807580474,Old Soar Manor,https://www.nationaltrust.org.uk/visit/kent/old-soar-manor
54.5449657622144,-1.1838171847617,Ormesby Hall,https://www.nationaltrust.org.uk/visit/north-east/ormesby-hall
51.4894754869984,-0.351155693593625,Osterley Park And House,https://www.nationaltrust.org.uk/visit/london/osterley-park-and-house
51.3936511493772,0.393596874076331,Owletts,https://www.nationaltrust.org.uk/visit/kent/owletts
52.3499207872036,-1.742002426692,Packwood House,https://www.nationaltrust.org.uk/visit/warwickshire/packwood-house
50.5969260772381,-3.69037555842668,Parke,https://www.nationaltrust.org.uk/visit/devon/parke
50.0737895857379,-5.2862111010982,Penrose,https://www.nationaltrust.org.uk/visit/cornwall/penrose
50.8076634108274,-2.83451330267014,Pilsdon Pen,https://www.nationaltrust.org.uk/visit/dorset/pilsdon-pen
52.9572363425293,-4.48390322074812,Pistyll,https://www.nationaltrust.org.uk/visit/wales/pistyll
51.831482419875,-0.630148935286366,Pitstone Windmill,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/pitstone-windmill
52.8061788002444,-4.64408813870749,Plas Yn Rhiw,https://www.nationaltrust.org.uk/visit/wales/plas-yn-rhiw
51.2541601422198,-0.372424026597366,Polesden Lacey,https://www.nationaltrust.org.uk/visit/surrey/polesden-lacey
53.2887162522762,-4.64887574415019,Porth Dafarch,https://www.nationaltrust.org.uk/visit/wales/porth-dafarch
52.6497806636592,-3.15961751076618,Powis Castle And Garden,https://www.nationaltrust.org.uk/visit/wales/powis-castle-and-garden
53.3458654384401,-2.26304880937547,Quarry Bank,https://www.nationaltrust.org.uk/visit/cheshire-greater-manchester/quarry-bank
51.2672265559004,0.075936172899845,Quebec House,https://www.nationaltrust.org.uk/visit/kent/quebec-house
51.5177598957894,0.191778045765988,Rainham Hall,https://www.nationaltrust.org.uk/visit/london/rainham-hall
52.4482461783174,-0.102851742479329,Ramsey Abbey Gatehouse,https://www.nationaltrust.org.uk/visit/cambridgeshire/ramsey-abbey-gatehouse
51.7929962175924,0.905305204702651,Ray Island,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/ray-island
51.5881734653127,0.604382948759097,Rayleigh Mount,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/rayleigh-mount
51.4554679006776,0.130288308872454,Red House,https://www.nationaltrust.org.uk/visit/london/red-house
51.2560166118419,-0.182610758952815,Reigate Hill And Gatton Park,https://www.nationaltrust.org.uk/visit/surrey/reigate-hill-and-gatton-park
54.253619141898,-1.11475955841778,Rievaulx Terrace,https://www.nationaltrust.org.uk/visit/yorkshire/rievaulx-terrace
50.6354799687011,-2.34559961727543,Ringstead Bay,https://www.nationaltrust.org.uk/visit/dorset/ringstead-bay
52.356311617972,-2.1044424146266,Rosedene,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/rosedene
54.447102,-5.82684,Rowallane Garden,https://www.nationaltrust.org.uk/visit/northern-ireland/rowallane-garden
53.6398699148082,-2.81013623733626,Rufford Old Hall,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/rufford-old-hall
51.4388555491295,-0.556270470325759,Runnymede,https://www.nationaltrust.org.uk/visit/surrey/runnymede-and-ankerwycke
50.3782180249335,-4.08466971380969,Saltram,https://www.nationaltrust.org.uk/visit/devon/saltram
51.3436224827625,-1.33522142385672,Sandham Memorial Chapel,https://www.nationaltrust.org.uk/visit/hampshire/sandham-memorial-chapel
53.298127,0.294369,Sandilands,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/sandilands
54.170756,-3.225736,Sandscale Haws National Nature Reserve,https://www.nationaltrust.org.uk/visit/lake-district/sandscale-haws-national-nature-reserve
50.861586,-4.553875,Sandymouth,https://www.nationaltrust.org.uk/visit/cornwall/sandymouth
54.39050949661,-1.2828093614369,Scarthwood Moor,https://www.nationaltrust.org.uk/visit/yorkshire/mount-grace-priory/scarth-wood-moor-loop
52.9831228852626,0.693397073144563,Scolt Head Island,https://www.scoltheadisland.co.uk/
51.09410236682,0.41168657144783,Scotney Castle,https://www.nationaltrust.org.uk/visit/kent/scotney-castle
55.0794579572968,-1.4923728110517,Seaton Delaval Hall,https://www.nationaltrust.org.uk/visit/north-east/seaton-delaval-hall
51.096107,-0.951764,Selborne Common,https://www.nationaltrust.org.uk/visit/hampshire/selborne-common
51.219358390555,-0.567775736751918,Shalford Mill,https://www.nationaltrust.org.uk/visit/surrey/shalford-mill
54.1426335199001,-1.50632922505365,Sharow Cross Ripon,https://historicengland.org.uk/education/schools-resources/educational-images/sharow-cross-sharow-7252
51.95354,-0.450765,Sharpenhoe,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/sharpenhoe
50.453951,-4.06731,Shaugh Bridge,https://www.nationaltrust.org.uk/visit/devon/shaugh-bridge
51.8355279970056,-0.269003377455331,Shaws Corner,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/shaws-corner
50.9952917546298,0.014670982487978,Sheffield Park And Garden,https://www.nationaltrust.org.uk/visit/sussex/sheffield-park-and-garden
51.8116049590896,-1.77428136431914,Sherborne Park Estate,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/lodge-park-and-sherborne-park-estate
51.1558114550733,-3.20416117391685,Shervage Wood,https://www.nationaltrust.org.uk/visit/somerset/fyne-court/woodland-hill-circular-walk
52.7895218020644,-2.02773918917028,Shugborough Estate,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/shugborough-estate
50.7706446572275,-3.05948701950564,Shute Barton,https://www.nationaltrust.org.uk/visit/devon/shute-barton
51.364469,-0.8439893,Simons Wood And Finchampstead Ridges,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/simons-wood-and-finchampstead-ridges
51.1151390892133,0.581223165313922,Sissinghurst Castle Garden,https://www.nationaltrust.org.uk/visit/kent/sissinghurst-castle-garden
54.2849803419203,-2.77921243346806,Sizergh,https://www.nationaltrust.org.uk/visit/lake-district/sizergh
51.8786286594282,-2.79032094547427,Skenfrith Castle,https://www.nationaltrust.org.uk/visit/wales/skenfrith-castle
51.8537262217254,-2.97533454689512,Skirrid Fawr,https://www.nationaltrust.org.uk/visit/wales/sugar-loaf-skirrid-and-usk-valley/the-skirrid-trail-in-the-sugar-loaf-and-usk-valley
50.8869408350318,-0.636923671629711,Slindon Estate,https://www.nationaltrust.org.uk/visit/sussex/slindon-estate
51.038228985098,0.697294305308581,Smallhythe Place,https://www.nationaltrust.org.uk/visit/kent/smallhythe-place
52.0049843229992,-1.8649040327136,Snowshill Manor And Garden,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/snowshill-manor-and-garden
54.9716079832737,-1.36537416329238,Souter Lighthouse,https://www.nationaltrust.org.uk/visit/north-east/souter-lighthouse-and-the-leas
51.1403986710108,1.37124086008866,South Foreland Lighthouse,https://www.nationaltrust.org.uk/visit/kent/south-foreland-lighthouse
50.259359573604,-3.84873793032017,South Milton Sands,https://www.nationaltrust.org.uk/visit/devon/south-milton-sands
51.8471848872105,-5.10755783958685,Southwood Estate,https://www.nationaltrust.org.uk/visit/wales/southwood-estate
53.3383207257513,-2.87198912087837,Speke Hall,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/speke-hall
54.6859512171678,-6.65354066320212,Springhill,https://www.nationaltrust.org.uk/visit/northern-ireland/springhill
51.1346831375459,0.418400455913827,Sprivers,https://heritagerecords.nationaltrust.org.uk/HBSMR/MonRecord.aspx?uid=MNA203318
50.602125455112706,-2.0202029839142956,Spyway,https://www.nationaltrust.org.uk/visit/dorset/spyway
51.5605380365655,-0.174481949760883,Squires Mount Hampstead,https://heritagerecords.nationaltrust.org.uk/HBSMR/MonRecord.aspx?uid=MNA130205
50.31736,-5.2322227,St Agnes Head,https://www.nationaltrust.org.uk/visit/cornwall/st-agnes-head
50.141698,-5.0145383,St Anthony Head,https://www.nationaltrust.org.uk/visit/cornwall/st-anthony-head
55.6100180343978,-1.9079853481762,St Cuthberts Cave,https://www.nationaltrust.org.uk/visit/north-east/embleton-and-newton-links
51.880299,-5.26292,St Davids Peninsula Visitor Centre And Shop,https://www.nationaltrust.org.uk/visit/wales/st-davids-peninsula-visitor-centre-and-shop
52.755545434888,0.393245190829121,St Georges Guildhall,https://www.nationaltrust.org.uk/visit/norfolk/st-georges-guildhall
50.698751,-1.0995964,St Helens Duver,https://www.nationaltrust.org.uk/visit/isle-of-wight/st-helens-duver
51.4108572671099,0.240340161541735,St Johns Jerusalem,https://www.nationaltrust.org.uk/visit/kent/st-johns-jerusalem
50.1222460941139,-5.47315867561276,St Michaels Mount,https://www.nationaltrust.org.uk/visit/cornwall/st-michaels-mount
51.62394,-4.90035,Stackpole Quay,https://www.nationaltrust.org.uk/visit/wales/stackpole-quay
53.1831232358996,-1.31970788990418,Stainsby Mill,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/hardwick-estate-stainsby-mill
51.1013893263213,-0.015559514220343,Standen House And Garden,https://www.nationaltrust.org.uk/visit/sussex/standen-house-and-garden
53.1619352160396,-1.62709927443313,Stanton Moor Edge,https://heritagerecords.nationaltrust.org.uk/HBSMR/MonRecord.aspx?uid=MNA181815
52.783401,-1.43658,Staunton Harold Church,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/staunton-harold-church
51.0704138268364,-2.81011232148847,Stembridge Tower Mill,https://www.nationaltrust.org.uk/visit/somerset/stembridge-tower-mill
50.9540129486404,-2.75143539300584,Stoke Sub Hamdon Priory,https://www.nationaltrust.org.uk/visit/somerset/stoke-sub-hamdon-priory
51.2523331696454,0.576868052866463,Stoneacre,https://www.nationaltrust.org.uk/visit/kent/stoneacre
52.7017741005381,-1.26385675767484,Stoneywell Cottage,https://www.nationaltrust.org.uk/visit/leicestershire-northamptonshire/stoneywell
51.1107569929162,-2.33177682228211,Stourhead,https://www.nationaltrust.org.uk/visit/wiltshire/stourhead
52.022154,-1.00785,Stowe Gardens,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/stowe-gardens
54.4366920716965,-5.55304171529098,Strangford Lough,https://www.nationaltrust.org.uk/visit/northern-ireland/strangford-lough
50.651732,-1.953806,Studland Bay,https://www.nationaltrust.org.uk/visit/dorset/studland-bay
52.8879612422434,-1.76476360518774,Sudbury Hall,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/the-childrens-country-house-at-sudbury
51.844095,-3.062519,Sugar Loaf Skirrid And Usk Valley,https://www.nationaltrust.org.uk/visit/wales/sugar-loaf-skirrid-and-usk-valley
52.6951529523081,-2.5164480119678,Sunnycroft,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/sunnycroft
52.0938449777335,1.32804189856152,Sutton Hoo,https://www.nationaltrust.org.uk/visit/suffolk/sutton-hoo
51.5484710675581,-0.05046343600719,Sutton House,https://www.nationaltrust.org.uk/visit/london/sutton-house-and-breakers-yard
51.4983554503637,-2.07905408792964,Sutton Lane Meadows,https://www.nationaltrust.org.uk/visit/wiltshire/sutton-lane-meadows
51.0862799357954,-0.69796993182703,Swan Barn Farm,https://www.nationaltrust.org.uk/visit/surrey/swan-barn-farm
53.1004563484324,-0.191642804399967,Tattershall Castle,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/tattershall-castle
53.3285653900575,-2.36939714169027,Tatton Park,https://www.nationaltrust.org.uk/visit/cheshire-greater-manchester/tatton-park
54.706,-6.095,Templetown Mausoleum,https://www.nationaltrust.org.uk/visit/northern-ireland/templetown-mausoleum
51.3618216391112,-1.36630682476306,The Chase Woolton Hill,https://www.nationaltrust.org.uk/visit/hampshire/the-chase
51.540943,NaN,The Coombes Hinton Parva,https://www.nationaltrust.org.uk/visit/wiltshire/the-coombes-hinton-parva
51.354401,-2.20101,The Courts Garden,https://www.nationaltrust.org.uk/visit/wiltshire/the-courts-garden
54.5947,-5.9342,The Crown Bar,https://www.nationaltrust.org.uk/visit/northern-ireland/the-crown-bar
50.21985,-4.803553,The Dodman,https://www.nationaltrust.org.uk/visit/cornwall/the-dodman
52.1989833,-2.2834974,The Firs,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/the-firs
52.090099,-1.86567,The Fleece Inn,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/the-fleece-inn
52.1905461192957,-2.21843683294069,The Greyfriars,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/greyfriars-house-and-garden
51.3491285124511,-0.388100997337762,The Homewood,https://www.nationaltrust.org.uk/visit/surrey/the-homewood
51.8088124021719,-2.68659116178844,The Kymin,https://www.nationaltrust.org.uk/visit/wales/the-kymin
54.44897,-3.0902951,The Langdales,https://www.nationaltrust.org.uk/visit/lake-district/the-langdales
54.171137,-6.083736,The Mournes,https://www.nationaltrust.org.uk/visit/northern-ireland/the-mournes
50.666543,-1.5658388,The Needles Old Battery And New Battery,https://www.nationaltrust.org.uk/visit/isle-of-wight/the-needles-old-battery-and-new-battery
51.313783,-1.08401,The Vyne,https://www.nationaltrust.org.uk/visit/hampshire/the-vyne
52.0715534062086,-2.81768619461699,The Weir Garden,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/the-weir-garden
53.0806216773565,-0.939646374184807,The Workhouse Southwell,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/the-workhouse-and-infirmary
51.9813631366431,0.929391495260521,Thorington Hall & Studio,https://www.nationaltrust.org.uk/holidays/suffolk/thorington-hall
50.663371,-4.751645,Tintagel Old Post Office,https://www.nationaltrust.org.uk/visit/cornwall/tintagel-old-post-office
50.97485,-2.710639,Tintinhull Garden,https://www.nationaltrust.org.uk/visit/somerset/tintinhull-garden
50.7494975225599,-2.2967244449114,Tolpuddle Martyrs Tree,https://en.wikipedia.org/wiki/Tolpuddle_Martyrs_Tree
52.7053345857333,-2.75616071824987,Town Walls Tower,https://www.nationaltrust.org.uk/holidays/shropshire-staffordshire/town-walls-tower
51.2477179736559,0.101816268824382,Toys Hill,https://www.nationaltrust.org.uk/visit/kent/toys-hill
52.8582968447395,-4.47618709849606,Traeth Llanbedrog,https://www.nationaltrust.org.uk/cy/visit/wales/llanbedrog-beach
53.9629020464274,-1.08091686408676,Treasurers House,https://www.nationaltrust.org.uk/visit/yorkshire/treasurers-house-york
50.9686937407262,-2.76781136802161,Treasurers House Martock,https://www.nationaltrust.org.uk/visit/somerset/treasurers-house-martock
53.962764,-1.080973,Treasurers House York,https://www.nationaltrust.org.uk/visit/yorkshire/treasurers-house-york
50.2161042257246,-5.03840849794733,Trelissick,https://www.nationaltrust.org.uk/visit/cornwall/trelissick
50.127899,-5.5695,Trengwainton Garden,https://www.nationaltrust.org.uk/visit/cornwall/trengwainton-garden
50.3858699837879,-5.03910833406269,Trerice,https://www.nationaltrust.org.uk/visit/cornwall/trerice
50.20286460269179,-5.312296951118704,Trevithick Cottage,https://www.nationaltrust.org.uk/visit/cornwall/trevithick-cottage
50.546834,-5.0341244,Trevose Head,https://www.nationaltrust.org.uk/visit/cornwall/trevose-head
51.671299,-4.69714,Tudor Merchants House,https://www.nationaltrust.org.uk/visit/wales/tudor-merchants-house
53.2815536962255,-3.82854729089143,Turretts (1 High St),https://www.nationaltrust.org.uk/visit/wales/aberconwy-house
53.0558885227922,-3.83276477964073,Ty Mawr Wybrnant,https://www.nationaltrust.org.uk/visit/wales/ty-mawr-wybrnant
51.439877926191,-2.71078717886331,Tyntesfield,https://www.nationaltrust.org.uk/visit/bath-bristol/tyntesfield
54.5695373794874,-2.97530348405092,Ullswater,https://www.nationaltrust.org.uk/visit/lake-district/aira-force-and-gowbarrow-park
52.707917937977,-1.27070178629083,Ulverscroft,https://www.nationaltrust.org.uk/visit/leicestershire-northamptonshire/ulverscroft-nature-reserve
50.9531380878856,-0.89100824207141,Uppark House And Garden,https://www.nationaltrust.org.uk/visit/sussex/uppark-house-and-garden
54.2119108665447,-2.09470316957368,Upper Wharfedale,https://www.nationaltrust.org.uk/visit/yorkshire/yorkshire-dales/upper-wharfedale-ranger-run
52.1109,-1.46744,Upton House And Gardens,https://www.nationaltrust.org.uk/visit/warwickshire/upton-house-and-gardens
50.603989,-1.197933,Ventnor Downs,https://www.nationaltrust.org.uk/visit/isle-of-wight/ventnor-downs
51.3000705047855,-1.08158864312084,Vyne Estate,https://www.nationaltrust.org.uk/visit/hampshire/the-vyne
51.8426524284486,-0.937227927980284,Waddesdon,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/waddesdon
51.0637972594215,-0.094956615635546,Wakehurst Place,https://www.nationaltrust.org.uk/visit/sussex/wakehurst
52.6570448975866,-1.85638387875635,Wall Roman Site (Letocetum),https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/letocetum-roman-baths-and-museum
55.2005726169105,-1.95895118676898,Wallington,https://www.nationaltrust.org.uk/visit/north-east/wallington
50.9135357521628,-0.413630984761768,Warren Hill,https://discoversussex.org/walks/areas-to-walk/storrington-warrenhill/
54.9020330628662,-1.5164974264345,Washington Old Hall,https://www.nationaltrust.org.uk/visit/north-east/washington-old-hall
51.2359356709378,-3.78257536932107,Watersmeet,https://www.nationaltrust.org.uk/visit/devon/watersmeet
51.6359728275864,-0.979005206755622,Watlington Hill And Woods,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/chilterns-countryside
54.6553846756587,-6.83873335635128,Wellbrook,https://www.nationaltrust.org.uk/visit/northern-ireland/wellbrook-beetling-mill
54.655052,-6.839538,Wellbrook Beetling Mill,https://www.nationaltrust.org.uk/visit/northern-ireland/wellbrook-beetling-mill
50.316836,-4.084386,Wembury,https://www.nationaltrust.org.uk/visit/devon/wembury
52.5867666363819,-2.59867200198764,Wenlock Edge,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/wenlock-edge
53.527001,NaN,Wentworth Castle Gardens,https://www.nationaltrust.org.uk/visit/yorkshire/wentworth-castle-gardens
51.300978,-0.931629,West Green House Garden,https://www.nationaltrust.org.uk/visit/hampshire/west-green-house-garden
51.1308598284879,-2.64902518776002,West Pennard Court Barn,britainexpress.com/attractions.htm?attraction=3713
52.928010597733,1.24169251327865,West Runton,https://www.nationaltrust.org.uk/visit/norfolk/west-runton-and-beeston-regis-heath
51.8206250333328,-2.41023527585354,Westbury Court Garden,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/westbury-court-garden
51.3278088938681,-2.2696878884328,Westwood Manor,https://www.nationaltrust.org.uk/visit/wiltshire/westwood-manor
54.8713191775946,-2.82881521785606,Wetheral Woods,https://heritagerecords.nationaltrust.org.uk/HBSMR/MonRecord.aspx?uid=MNA120548
50.6172887608476,-4.10285759165185,Wheal Betsy,https://nmrs.org.uk/mines-map/metal/cornwall-devon-mines/wheal-betsy/
50.306226,-5.2315736,Wheal Coates,https://www.nationaltrust.org.uk/visit/cornwall/wheal-coates
51.851636,-0.5358892,Whipsnade Tree Cathedral,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/whipsnade-tree-cathedral
51.220666901183,-1.95476642634039,White Barrow,https://www.nationaltrust.org.uk/visit/wiltshire/white-barrow
51.5779265245584,-1.57137611709746,White Horse Hill,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/white-horse-hill
50.805087,-2.0610352,White Mill,https://www.nationaltrust.org.uk/visit/dorset/white-mill
55.2289,-6.40669,White Park Bay,https://www.nationaltrust.org.uk/visit/northern-ireland/white-park-bay
52.2366417322958,-2.31301566747339,Wichenford Dovecote,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/wichenford-dovecote
52.3101,0.29291,Wicken Fen National Nature Reserve,https://www.nationaltrust.org.uk/visit/cambridgeshire/wicken-fen-national-nature-reserve
52.58214,-2.195,Wightwick Manor And Gardens,https://www.nationaltrust.org.uk/visit/birmingham-west-midlands/wightwick-manor-and-gardens
52.5284130949445,-2.6721490906961,Wilderhope Manor,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/wilderhope-manor
52.13751406069801,-0.3807560128830814,Willington Dovecote And Stables,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/willington-dovecote-and-stables
52.141084494699506,-0.04979845134399027,Wimpole Estate,https://www.nationaltrust.org.uk/visit/cambridgeshire/wimpole-estate
50.9845964010849,-2.10703260434041,Win Green,https://www.nationaltrust.org.uk/visit/wiltshire/win-green
50.9845964010849,-2.10703260434041,Win Green Hill,https://www.nationaltrust.org.uk/visit/wiltshire/win-green
50.924551837635,0.693592860960753,Winchelsea,https://www.nationaltrust.org.uk/visit/sussex/visiting-winchelsea
51.0611963239514,-1.3077622828005,Winchester City Mill,https://www.nationaltrust.org.uk/visit/hampshire/winchester-city-mill
54.3866980142505,-2.88469769320399,Windermere,https://www.nationaltrust.org.uk/visit/lake-district/claife-viewing-station-and-windermere-west-shore
51.1619332853256,-0.579276485550507,Winkworth Arboretum,https://www.nationaltrust.org.uk/visit/surrey/winkworth-arboretum
53.141663781114,-1.64069058076428,Winster Market House,http://nationaltrust.org.uk/visit/peak-district-derbyshire/winster-market-house
51.1555678418805,-0.673839638193272,Witley And Milford Commons,https://www.nationaltrust.org.uk/visit/surrey/witley-and-milford-commons
50.9095567600338,-0.172298481275123,Wolstonbury Hill,https://www.nationaltrust.org.uk/visit/sussex/saddlescombe-farm-and-newtimber-hill/things-to-see-and-do-at-wolstonbury-hill
51.7095598937881,-2.2631194052787,Woodchester Park,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/woodchester-park
50.9953787114023,-0.757929336531755,Woolbeding Gardens,https://www.nationaltrust.org.uk/visit/sussex/woolbeding-gardens
52.809086955942625,-0.6303516081104603,Woolsthorpe Manor,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/woolsthorpe-manor
54.6638578636019,-3.36803690645929,Wordsworth House And Garden,https://www.nationaltrust.org.uk/visit/lake-district/wordsworth-house-and-garden
54.4008870624697,-2.96417888681125,Wray Castle,https://www.nationaltrust.org.uk/visit/lake-district/wray/history-of-wray-castle
51.071294891364,0.029028023547099,Wych Cross: The Warren,https://heritagerecords.nationaltrust.org.uk/HBSMR/MonRecord.aspx?uid=MNA191303
53.3350228729527,-3.86108741278908,Y Parc Great Orme,https://www.nationaltrust.org.uk/visit/wales/great-orme
53.02307922181768,-3.7264820745572305,Ysbyty Ifan,https://www.nationaltrust.org.uk/visit/wales/ysbyty-ifan
50.1694802174972,-5.60916595602798,Zennor Sites,https://www.nationaltrust.org.uk/visit/cornwall/coast-beaches/carn-galva-and-bosigran
