51.38096	-2.35945	How Bath Was Discovered	http://antiq.wiki/?s20-l324	Prince Bladud, afflicted with leprosy, discovered the hot springs near Bath when his pigs rolled in the hot mud and were cured of their skin diseases. Cured himself, Bladud built a city at the site of his healing, which became known as Bath, a city famed for its healing waters even before the Romans popularized it as Aquæ Sulis.
53.01196	-4.10276	Gelert the Dog	https://en.wikipedia.org/wiki/Gelert	Gelert is a legendary Welsh hound associated with the village of Beddgelert, whose tragic story revolves around a misunderstood act of heroism defending a child from a wolf.
34.3528	136.08456	Dodomeki	https://yokai.com/dodomeki/	The Dodomeki is a cursed woman demon from Japanese folklore, characterized by having long arms covered in tiny bird eyes. According to legend, she was once a human girl who developed a penchant for stealing money, and as punishment, her arms transformed into the bird-eyed monster.
35.12378	135.77159	Eritategoromo	https://yokai.com/eritategoromo/	Eritategoromo is a yokai that resembles a Buddhist priest's kimono with a long, pointed nose and eyes. It was once the worn-out kimono of Sōjōbō, King of the Tengu, who transformed from a human high priest into a demonic tengu.
33.11923	131.22727	Garappa	https://yokai.com/garappa/	The Garappa is a regional corruption of kappa, found only on the island of Kyushu in southern Japan. It resembles a kappa but has longer limbs, a more streamlined face, and distinctive calls of 'hyō hyō' or 'foon foon foon', and is known for its mischievous behavior, strength, and sexual aggression.
36.57589	137.61971	Hakutaku	https://yokai.com/hakutaku/	The Hakutaku is a wise, chimerical beast resembling a white ox with nine eyes and six horns. It is said to be a good omen, symbolizing good luck and possessing great knowledge about all things in creation.
33.55998	133.56932	Hari onago	https://yokai.com/harionago/	Hari onago is a yōkai from Japanese folklore known as Hook Girl. She appears at night in Shikoku, targeting young men with her hook-like hair and brutal attacks.
37.90973	139.24803	Hitokai	https://yokai.com/hitokai/	Hitokai is a prophetic sea creature from Japanese folklore that has the appearance of a human woman with a snake-like body, long black hair, and a third eye in its forehead. It resides in a conch shell and glows in five different colors at night, delivering important messages or prophecies to humanity when it appears offshore.
35.24319	139.72121	Hōsōgyo	https://yokai.com/housougyo/	Hōsōgyo is a type of Japanese yokai that resembles a shrimp but has a head like a shōjō, faces like a horse or cat, and four fins resembling arms and legs. They are found in eastern Japan's oceans and coastal areas, spending their days swimming and emerging at night to roam on land.
32.8181	131.0066	Hyōsube (whole island)	https://yokai.com/hyousube/	The Hyōsube is a squat, hairy humanoid creature found primarily on Kyūshū and in West Japan. It has a malicious smile and sharp teeth, prefers to eat eggplant, and is known for its belligerent and violent behavior.
34.97935	135.74261	Ibaraki dōji	https://yokai.com/ibarakidouji/	Ibaraki dōji is a legendary Japanese demon known for wreaking havoc on the human world and serving as the chief deputy to the powerful oni Shuten dōji. Depicted as either male or female, Ibaraki dōji was a fearsome monster who could be seen haunting areas like Rashōmon gate in Kyoto.
31.58779	130.55608	Ittan momen (throughout Kagoshima)	https://yokai.com/ittanmomen/	Ittan momen is a type of Japanese yōkai that takes the form of long, narrow sheets of cloth. Native to Kagoshima, these reanimated fabrics can be seen flying through the sky at night and attack by strangling or smothering their victims.
35.43439	136.78208	Iwana bōzu	https://yokai.com/iwanabouzu/	Iwana bōzu are yōkai that appear as enormous char fish, dressed in Buddhist priest robes, and lecture humans on the importance of refraining from excessive fishing. They target people who use cruel or unnecessary methods of fishing, such as poisoning rivers, and often transform into human shape to interact with humans.
32.551	129.74307	Kaijin	https://yokai.com/kaijin/	Kaijin are humanoid, aquatic yokai who live in the sea, with a human-like appearance, flippers instead of hands and feet, and spotted skin that resembles a skirt. They possess a human level of intelligence but have difficulty communicating with humans and can only survive for short periods out of water.
35.41205	138.3671	Kappa musume	https://yokai.com/kappamusume/	Kappa musume are female water spirits from Japanese folklore that disguise themselves as young human women. They typically inhabit villages near rivers or lakes, and their interactions with humans often involve seeking food while trying to blend in.
38.25631	140.34096	Kasha (across the province)	https://yokai.com/kasha/	Kasha is a type of Japanese yokai (supernatural creature) that appears as a large, bipedal feline with hellish flames or lightning accompanying it. This monstrous cat, often disguised as an ordinary house cat or stray, feeds on fresh human corpses and is known for snatching bodies from coffins during funeral services.
40.06585	140.29767	Kawa akago	https://yokai.com/kawaakago/	The Kawa Akago is a yōkai that resembles a small, red-skinned baby. It tricks victims by mimicking the sound of crying human babies and then attacks them when they approach to comfort it, often leading to accidental drowning.
28.2542	129.3552	Kenmun	https://yokai.com/kenmun/	Kenmun are hairy water and tree spirits that inhabit the Amami islands in southern Japan. They have the ability to change shape, create light and fire, and possess supernatural strength when their head-dish is filled.
26.58735	127.9859	Kijimunā	https://yokai.com/kijimunaa/	Kijimunā are elfin creatures that inhabit banyan trees on the islands of Okinawa in Japan. They have a humanoid lifestyle, with a preference for seafood and a strong dislike for octopuses and certain human behaviors.
35.73642	139.59859	Kiyo hime	https://yokai.com/kiyohime/	Kiyo hime is a demon woman from Japanese literature who appears in The Legend of Anchin and Kiyo hime, an ancient tale from Wakayama prefecture. She is often depicted as the antagonist who transforms into a giant, fire-breathing serpent after being spurned by a young priest named Anchin.
35.81713	135.59797	Koromodako	https://yokai.com/koromodako/	Koromodako is a terrifying octopus-like yōkai from Japanese folklore. It can grow to enormous sizes when threatened, engulfing fish, fishermen, and even entire ships in its massive, cloth-like body.
35.34621	136.15603	Kōjin	https://yokai.com/koujin/	Kōjin is an aquatic humanoid creature from Japanese folklore that resembles a shark or ningyo, with black scaly body and ugly human-like facial features. It is said to live in the South China Sea, where it spends its time weaving high-quality sea silk and crying tears of precious gems.
35.69292	138.66731	Kanibōzu	https://yokai.com/kanibouzu/	Kanibōzu is a yōkai, a mischievous spirit in Japanese folklore. It appears as a giant crab that disguises itself as a priest and haunts temples, often demanding riddles from visitors.
63.52592	-19.552	Drangshlíð 2	https://www.ontheroadiary.com/iceland-rock-formations/	Houses, made by man... for elves.
55.69843	-3.82432	The Lee Penny	https://americanclanlockhartsociety.org/wp-content/uploads/2016/11/The-Legend-of-the-Lee-Penny.pdf	The Lee Penny is a medieval Scottish amulet consisting of a dark red stone set in a silver coin, long kept by the Lockhart family of Lee. Traditionally believed to heal illnesses in people and animals—often by dipping it in water—it became one of Scotland’s most famous medicinal talismans.
